X729 X735 X4153 X5265 X10747 X2159 X717 X2149 X2 X7450 X966
TCGA-AR-A1AM 13.7198788508011 7.00342987621337 7.69311033938918 18.601789865282 13.4402716517569 14.9011263946034 15.6684663609401 19.0942718091012 21.1740328694048 18.1198433032028 20.5286091546532
TCGA-BH-A0B4 9.25988653871437 3 3 16.9834006438157 12.1007866509799 14.4591455023875 16.1486910524902 19.5704482285242 21.7537595377892 19.287717225838 21.2091983330475
TCGA-A8-A09I 10.1550793859757 7.20810767154803 3 17.9620309570761 10.4674180419496 12.09921386009 17.2089812354097 18.1585984308666 20.0574278332121 17.7479149762861 20.887366224728
TCGA-A7-A5ZW 10.5827434721793 3 3 18.6828369209383 11.8643604553097 14.7131540737833 15.7668856682818 19.3118881907426 21.3482135627545 17.6544624749984 21.4076121953728
TCGA-E9-A1R4 11.2006176887231 7.15507000692443 3 19.2959567666735 13.3144486374929 13.9208999139221 17.4221319970491 18.3516668873394 21.1440885574741 18.1980401712919 20.6455404338933
TCGA-A8-A085 7.34049455968888 6.49944350979779 9.43031911481224 13.0274146971062 12.9387852549959 11.9032149929835 14.7324604384061 19.0696585770996 20.2665228911805 18.8764862640619 20.6696318161003
TCGA-B6-A0RN 10.4481348774946 8.25463110879129 7.98820743158848 16.5218407610857 11.279352811312 14.1117097983629 14.3316253845284 18.4126222817151 19.7676523007509 16.7590342984812 20.448660772897
TCGA-AC-A2FG 13.073615480912 6.58643146918182 7.26384159736106 17.3408839601751 13.5427335091583 16.0714682643916 14.7778066332469 18.9868020750831 21.3604497936885 19.2447905991345 21.3091955920381
TCGA-A8-A06O 14.3841726176538 8.46110040573799 6.68542903280578 17.7982695830958 13.536551643334 13.1233645150555 16.0789197637798 18.7160206905012 20.6415266228051 18.814368654803 19.613600627524
TCGA-BH-A0BZ 10.1817213956555 3 8.12039473031172 18.6930682127361 11.2900780031591 13.7081026784136 17.809537982694 19.5864797502335 21.7295781121946 18.6414149626808 20.0049069392776
